CODIGO;TIPO_UNIDAD;TECNOLOGIA;regime;categoria;DESCRIPCION;AGENTE_PROPIETARIO;ZONA_FRONTERA
GSLRE09;GENERACION;RE Mercado Solar Fotovoltáica;PRE;SOLAR_FOT_ES;ALCONCHEL 2021;GASILUZ ECO ENERCÍA, S.L.;ZONA ESPAÑOLA
GSVD102;GENERACION;RE Mercado Solar Fotovoltáica;PRE;SOLAR_FOT_ES;GUILLENA;GESTERNOVA, S.A.;ZONA ESPAÑOLA
GSVD103;GENERACION;RE Mercado Solar Fotovoltáica;PRE;SOLAR_FOT_ES;VILLANUEVA;GESTERNOVA, S.A.;ZONA ESPAÑOLA
GSVD104;GENERACION;RE Mercado Solar Fotovoltáica;PRE;SOLAR_FOT_ES;TALYELA2;GESTERNOVA, S.A.;ZONA ESPAÑOLA
GSVD105;GENERACION;RE Mercado Solar Fotovoltáica;PRE;SOLAR_FOT_ES;BARGSNO;GESTERNOVA, S.A.;ZONA ESPAÑOLA
GSVD106;GENERACION;RE Mercado Solar Fotovoltáica;PRE;SOLAR_FOT_ES;BRGSSU;GESTERNOVA, S.A.;ZONA ESPAÑOLA
GSVD109;GENERACION;RE Mercado Solar Fotovoltáica;PRE;SOLAR_FOT_ES;GAMONAL;GESTERNOVA, S.A.;ZONA ESPAÑOLA
GSVD110;GENERACION;RE Mercado Solar Fotovoltáica;PRE;SOLAR_FOT_ES;FALCONRA;GESTERNOVA, S.A.;ZONA ESPAÑOLA
GSVD111;GENERACION;RE Mercado Solar Fotovoltáica;PRE;SOLAR_FOT_ES;TARACENAN;GESTERNOVA, S.A.;ZONA ESPAÑOLA
GSVD112;GENERACION;RE Mercado Solar Fotovoltáica;PRE;SOLAR_FOT_ES;TARACENAS;GESTERNOVA, S.A.;ZONA ESPAÑOLA
GSVD116;GENERACION;RE Mercado Eólica;PRE;EOLICA_ES;POLEO;GESTERNOVA, S.A.;ZONA ESPAÑOLA
GSVD117;GENERACION;RE Mercado Eólica;PRE;EOLICA_ES;PANADERAS;GESTERNOVA, S.A.;ZONA ESPAÑOLA
GSVD121;GENERACION;RE Mercado Solar Térmica;PRE;SOLAR_TER_ES;TERM_AFRIC;GESTERNOVA, S.A.;ZONA ESPAÑOLA
GSVD122;GENERACION;RE Mercado Solar Térmica;PRE;SOLAR_TER_ES;TERM_LLANO;GESTERNOVA, S.A.;ZONA ESPAÑOLA
GSVD123;GENERACION;RE Mercado Solar Térmica;PRE;SOLAR_TER_ES;TERM_BRGES;GESTERNOVA, S.A.;ZONA ESPAÑOLA
GSVD127;GENERACION;RE Mercado Solar Fotovoltáica;PRE;SOLAR_FOT_ES;CARAVACA_1;GESTERNOVA, S.A.;ZONA ESPAÑOLA
GSVD128;GENERACION;RE Mercado Solar Fotovoltáica;PRE;SOLAR_FOT_ES;CASILLA DE JUAN GIL;GESTERNOVA, S.A.;ZONA ESPAÑOLA
GSVD129;GENERACION;RE Mercado Hidráulica;PRE;HIDRICA_ES;SAN-FERNANDO;GESTERNOVA, S.A.;ZONA ESPAÑOLA
GSVD131;GENERACION;RE Mercado Solar Fotovoltáica;PRE;SOLAR_FOT_ES;ENERLAN;GESTERNOVA, S.A.;ZONA ESPAÑOLA
GSVD132;GENERACION;RE Mercado Solar Fotovoltáica;PRE;SOLAR_FOT_ES;SAX;GESTERNOVA, S.A.;ZONA ESPAÑOLA
GSVD133;GENERACION;RE Mercado Solar Fotovoltáica;PRE;SOLAR_FOT_ES;VIÑASGOMEZ;GESTERNOVA, S.A.;ZONA ESPAÑOLA
GSVD135;GENERACION;RE Mercado Solar Fotovoltáica;PRE;SOLAR_FOT_ES;TORRECILLA1;GESTERNOVA, S.A.;ZONA ESPAÑOLA
GSVD136;GENERACION;RE Mercado Solar Fotovoltáica;PRE;SOLAR_FOT_ES;TORRECILLA2;GESTERNOVA, S.A.;ZONA ESPAÑOLA
GSVD137;GENERACION;RE Mercado Solar Fotovoltáica;PRE;SOLAR_FOT_ES;CALAMOCHAI;GESTERNOVA, S.A.;ZONA ESPAÑOLA
GSVD138;GENERACION;RE Mercado Solar Fotovoltáica;PRE;SOLAR_FOT_ES;CALAMOCHAII;GESTERNOVA, S.A.;ZONA ESPAÑOLA
GSVD139;GENERACION;RE Mercado Solar Fotovoltáica;PRE;SOLAR_FOT_ES;ESCUCHAI;GESTERNOVA, S.A.;ZONA ESPAÑOLA
GSVD140;GENERACION;RE Mercado Solar Fotovoltáica;PRE;SOLAR_FOT_ES;ESCUCHAII;GESTERNOVA, S.A.;ZONA ESPAÑOLA
GSVD141;GENERACION;RE Mercado Solar Fotovoltáica;PRE;SOLAR_FOT_ES;HIJARI;GESTERNOVA, S.A.;ZONA ESPAÑOLA
GSVD142;GENERACION;RE Mercado Solar Fotovoltáica;PRE;SOLAR_FOT_ES;PEÑAFLORII;GESTERNOVA, S.A.;ZONA ESPAÑOLA
GSVD143;GENERACION;RE Mercado Solar Fotovoltáica;PRE;SOLAR_FOT_ES;TAMBORESI;GESTERNOVA, S.A.;ZONA ESPAÑOLA
GSVD144;GENERACION;RE Mercado Solar Fotovoltáica;PRE;SOLAR_FOT_ES;MOMPLANETE;GESTERNOVA, S.A.;ZONA ESPAÑOLA
GSVD145;GENERACION;RE Mercado Solar Fotovoltáica;PRE;SOLAR_FOT_ES;ELRANCHO;GESTERNOVA, S.A.;ZONA ESPAÑOLA
GSVD146;GENERACION;RE Mercado Eólica;PRE;EOLICA_ES;EL BARROSO;GESTERNOVA, S.A.;ZONA ESPAÑOLA
GSVD147;GENERACION;RE Mercado Eólica;PRE;EOLICA_ES;VALCAIRE;GESTERNOVA, S.A.;ZONA ESPAÑOLA
GSVD148;GENERACION;RE Mercado Solar Térmica;PRE;SOLAR_TER_ES;TERMOSOLAR1;GESTERNOVA, S.A.;ZONA ESPAÑOLA
GSVD149;GENERACION;RE Mercado Solar Térmica;PRE;SOLAR_TER_ES;TERMOSOLAR2;GESTERNOVA, S.A.;ZONA ESPAÑOLA
GSVD150;GENERACION;RE Mercado Solar Fotovoltáica;PRE;SOLAR_FOT_ES;GALA;GESTERNOVA, S.A.;ZONA ESPAÑOLA
GSVD151;GENERACION;RE Mercado Solar Fotovoltáica;PRE;SOLAR_FOT_ES;AUREA;GESTERNOVA, S.A.;ZONA ESPAÑOLA
GSVD152;GENERACION;RE Mercado Solar Fotovoltáica;PRE;SOLAR_FOT_ES;GAETANA;GESTERNOVA, S.A.;ZONA ESPAÑOLA
GSVD153;GENERACION;RE Mercado Solar Fotovoltáica;PRE;SOLAR_FOT_ES;SAPRELORCA;GESTERNOVA, S.A.;ZONA ESPAÑOLA
GSVD154;GENERACION;RE Mercado Solar Fotovoltáica;PRE;SOLAR_FOT_ES;CAMPO SAN PEDRO;GESTERNOVA, S.A.;ZONA ESPAÑOLA
GSVD155;GENERACION;RE Mercado Solar Fotovoltáica;PRE;SOLAR_FOT_ES;TWINHOUSE PLANT 1;GESTERNOVA, S.A.;ZONA ESPAÑOLA
GSVD156;GENERACION;RE Mercado Solar Fotovoltáica;PRE;SOLAR_FOT_ES;TWINHOUSE;GESTERNOVA, S.A.;ZONA ESPAÑOLA
GSVD157;GENERACION;RE Mercado Solar Fotovoltáica;PRE;SOLAR_FOT_ES;LA CISTERNIGA I;GESTERNOVA, S.A.;ZONA ESPAÑOLA
GSVD158;GENERACION;RE Mercado Solar Fotovoltáica;PRE;SOLAR_FOT_ES;FV NIEVA;GESTERNOVA, S.A.;ZONA ESPAÑOLA
GSVD159;GENERACION;RE Mercado Solar Fotovoltáica;PRE;SOLAR_FOT_ES;TORREIGLESIAS;GESTERNOVA, S.A.;ZONA ESPAÑOLA
GSVD160;GENERACION;RE Mercado Solar Fotovoltáica;PRE;SOLAR_FOT_ES;FV IM2 SANTO DOMINGO DE OLIVEN;GESTERNOVA, S.A.;ZONA ESPAÑOLA
GSVD161;GENERACION;RE Mercado Solar Fotovoltáica;PRE;SOLAR_FOT_ES;FV IM2 PUEBLA DE SANCHO PEREZ;GESTERNOVA, S.A.;ZONA ESPAÑOLA
GSVD162;GENERACION;RE Mercado Solar Fotovoltáica;PRE;SOLAR_FOT_ES;IM2 ALCONERA;GESTERNOVA, S.A.;ZONA ESPAÑOLA
GSVD167;GENERACION;RE Mercado Solar Fotovoltáica;PRE;SOLAR_FOT_ES;FV RETORNO SOLAR;GESTERNOVA, S.A.;ZONA ESPAÑOLA
GSVD168;GENERACION;RE Mercado Solar Fotovoltáica;PRE;SOLAR_FOT_ES;FV TALAYUELA III;GESTERNOVA, S.A.;ZONA ESPAÑOLA
GSVD169;GENERACION;RE Mercado Solar Fotovoltáica;PRE;SOLAR_FOT_ES;VIVALES 6;GESTERNOVA, S.A.;ZONA ESPAÑOLA
GSVD170;GENERACION;RE Mercado Solar Fotovoltáica;PRE;SOLAR_FOT_ES;ENERLASTRAS;GESTERNOVA, S.A.;ZONA ESPAÑOLA
GSVD171;GENERACION;RE Mercado Solar Fotovoltáica;PRE;SOLAR_FOT_ES;POWER CHOICE TORRALBA;GESTERNOVA, S.A.;ZONA ESPAÑOLA
GSVD174;GENERACION;RE Mercado Eólica;PRE;EOLICA_ES;PARQUE EOLICO LAS TADEAS;GESTERNOVA, S.A.;ZONA ESPAÑOLA
GSVD175;GENERACION;RE Mercado Eólica;PRE;EOLICA_ES;LA HERRADA;GESTERNOVA, S.A.;ZONA ESPAÑOLA
GSVD176;GENERACION;RE Mercado Solar Fotovoltáica;PRE;SOLAR_FOT_ES;FV OLMEDILLA HIVE;GESTERNOVA, S.A.;ZONA ESPAÑOLA
GSVD177;GENERACION;RE Mercado Solar Fotovoltáica;PRE;SOLAR_FOT_ES;FV SABINAR HIVE;GESTERNOVA, S.A.;ZONA ESPAÑOLA
GSVD178;GENERACION;RE Mercado Solar Fotovoltáica;PRE;SOLAR_FOT_ES;OMEDILLA 2;GESTERNOVA, S.A.;ZONA ESPAÑOLA
GSVD179;GENERACION;RE Mercado Solar Fotovoltáica;PRE;SOLAR_FOT_ES;PFV PRADILLO;GESTERNOVA, S.A.;ZONA ESPAÑOLA
GSVD180;GENERACION;RE Mercado Solar Fotovoltáica;PRE;SOLAR_FOT_ES;PFV PRADILLO 2;GESTERNOVA, S.A.;ZONA ESPAÑOLA
GSVD181;GENERACION;RE Mercado Solar Fotovoltáica;PRE;SOLAR_FOT_ES;PFV PRADILLO 4;GESTERNOVA, S.A.;ZONA ESPAÑOLA
GSVD183;GENERACION;RE Mercado Solar Fotovoltáica;PRE;SOLAR_FOT_ES;PSF IM2 GIBRALEON;GESTERNOVA, S.A.;ZONA ESPAÑOLA
GSVD184;GENERACION;RE Mercado Solar Fotovoltáica;PRE;SOLAR_FOT_ES;FV IM2 PUEBLA DE LA REINA;GESTERNOVA, S.A.;ZONA ESPAÑOLA
GSVD185;GENERACION;RE Mercado Solar Fotovoltáica;PRE;SOLAR_FOT_ES;FV IM2 ZENETE;GESTERNOVA, S.A.;ZONA ESPAÑOLA
GSVD186;GENERACION;RE Mercado Solar Fotovoltáica;PRE;SOLAR_FOT_ES;CF EL BARCIAL;GESTERNOVA, S.A.;ZONA ESPAÑOLA
GSVD187;GENERACION;RE Mercado Solar Fotovoltáica;PRE;SOLAR_FOT_ES;FV VERSIÓN;GESTERNOVA, S.A.;ZONA ESPAÑOLA
GSVD188;GENERACION;RE Mercado Solar Térmica;PRE;SOLAR_TER_ES;SOLUZ GUZMAN;GESTERNOVA, S.A.;ZONA ESPAÑOLA
GSVD189;GENERACION;RE Mercado Solar Fotovoltáica;PRE;SOLAR_FOT_ES;GSVD189;GESTERNOVA, S.A.;ZONA ESPAÑOLA
GSVD193;GENERACION;RE Mercado Solar Fotovoltáica;PRE;SOLAR_FOT_ES;GSVD193;GESTERNOVA, S.A.;ZONA ESPAÑOLA
GSVD194;GENERACION;RE Mercado Solar Fotovoltáica;PRE;SOLAR_FOT_ES;GSVD194;GESTERNOVA, S.A.;ZONA ESPAÑOLA
GSVD196;GENERACION;RE Mercado Solar Fotovoltáica;PRE;SOLAR_FOT_ES;GSVD196;GESTERNOVA, S.A.;ZONA ESPAÑOLA
GSVD197;GENERACION;RE Mercado Solar Fotovoltáica;PRE;SOLAR_FOT_ES;GSVD197;GESTERNOVA, S.A.;ZONA ESPAÑOLA
GSVD199;GENERACION;RE Mercado Solar Fotovoltáica;PRE;SOLAR_FOT_ES;GSVD199;GESTERNOVA, S.A.;ZONA ESPAÑOLA
GSVD200;GENERACION;RE Mercado Hidráulica;PRE;HIDRICA_ES;GSVD200;GESTERNOVA, S.A.;ZONA ESPAÑOLA
GSVD201;GENERACION;RE Mercado Hidráulica;PRE;HIDRICA_ES;GSVD201;GESTERNOVA, S.A.;ZONA ESPAÑOLA
GSVD203;GENERACION;RE Mercado Hidráulica;PRE;HIDRICA_ES;GSVD203;GESTERNOVA, S.A.;ZONA ESPAÑOLA
GSVD204;GENERACION;RE Mercado Solar Fotovoltáica;PRE;SOLAR_FOT_ES;GSVD204;GESTERNOVA, S.A.;ZONA ESPAÑOLA
GSVD205;GENERACION;RE Mercado Solar Fotovoltáica;PRE;SOLAR_FOT_ES;GSVD205;GESTERNOVA, S.A.;ZONA ESPAÑOLA
GSVD206;GENERACION;RE Mercado Solar Fotovoltáica;PRE;SOLAR_FOT_ES;GSVD206;GESTERNOVA, S.A.;ZONA ESPAÑOLA
GSVD208;GENERACION;RE Mercado Hidráulica;PRE;HIDRICA_ES;GSVD208;GESTERNOVA, S.A.;ZONA ESPAÑOLA
GSVD209;GENERACION;RE Mercado Hidráulica;PRE;HIDRICA_ES;GSVD209;GESTERNOVA, S.A.;ZONA ESPAÑOLA
GSVD210;GENERACION;RE Mercado Solar Fotovoltáica;PRE;SOLAR_FOT_ES;GSVD210;GESTERNOVA, S.A.;ZONA ESPAÑOLA
GSVD211;GENERACION;RE Mercado Solar Fotovoltáica;PRE;SOLAR_FOT_ES;GSVD211;GESTERNOVA, S.A.;ZONA ESPAÑOLA
GSVD212;GENERACION;RE Mercado Solar Fotovoltáica;PRE;SOLAR_FOT_ES;GSVD212;GESTERNOVA, S.A.;ZONA ESPAÑOLA
GSVD213;GENERACION;RE Mercado Solar Fotovoltáica;PRE;SOLAR_FOT_ES;GSVD213;GESTERNOVA, S.A.;ZONA ESPAÑOLA
GSVD214;GENERACION;RE Mercado Solar Fotovoltáica;PRE;SOLAR_FOT_ES;GSVD214;GESTERNOVA, S.A.;ZONA ESPAÑOLA
GSVD215;GENERACION;RE Mercado Solar Fotovoltáica;PRE;SOLAR_FOT_ES;GSVD215;GESTERNOVA, S.A.;ZONA ESPAÑOLA
GSVD216;GENERACION;RE Mercado Solar Fotovoltáica;PRE;SOLAR_FOT_ES;GSVD216;GESTERNOVA, S.A.;ZONA ESPAÑOLA
GSVD217;GENERACION;RE Mercado Solar Fotovoltáica;PRE;SOLAR_FOT_ES;GSVD217;GESTERNOVA, S.A.;ZONA ESPAÑOLA
GSVD218;GENERACION;RE Mercado Solar Fotovoltáica;PRE;SOLAR_FOT_ES;GSVD218;GESTERNOVA, S.A.;ZONA ESPAÑOLA
GSVD219;GENERACION;RE Mercado Solar Fotovoltáica;PRE;SOLAR_FOT_ES;GSVD219;GESTERNOVA, S.A.;ZONA ESPAÑOLA
GSVD220;GENERACION;RE Mercado Solar Fotovoltáica;PRE;SOLAR_FOT_ES;GSVD220;GESTERNOVA, S.A.;ZONA ESPAÑOLA
GSVD221;GENERACION;RE Mercado Solar Fotovoltáica;PRE;SOLAR_FOT_ES;GSVD221;GESTERNOVA, S.A.;ZONA ESPAÑOLA
GSVD222;GENERACION;RE Mercado Solar Fotovoltáica;PRE;SOLAR_FOT_ES;GSVD222;GESTERNOVA, S.A.;ZONA ESPAÑOLA
GSVD224;GENERACION;RE Mercado Solar Fotovoltáica;PRE;SOLAR_FOT_ES;GSVD224;GESTERNOVA, S.A.;ZONA ESPAÑOLA
GSVD225;GENERACION;RE Mercado Solar Fotovoltáica;PRE;SOLAR_FOT_ES;GSVD225;GESTERNOVA, S.A.;ZONA ESPAÑOLA
GSVD226;GENERACION;RE Mercado Solar Fotovoltáica;PRE;SOLAR_FOT_ES;GSVD226;GESTERNOVA, S.A.;ZONA ESPAÑOLA
GSVD228;GENERACION;RE Mercado Eólica;PRE;EOLICA_ES;GSVD228;GESTERNOVA, S.A.;ZONA ESPAÑOLA
GSVD229;GENERACION;RE Mercado Solar Térmica;PRE;SOLAR_TER_ES;GSVD229;GESTERNOVA, S.A.;ZONA ESPAÑOLA
GSVD230;GENERACION;RE Mercado Hidráulica;PRE;HIDRICA_ES;GSVD230;GESTERNOVA, S.A.;ZONA ESPAÑOLA
GSVD231;GENERACION;RE Mercado Solar Fotovoltáica;PRE;SOLAR_FOT_ES;GSVD231;GESTERNOVA, S.A.;ZONA ESPAÑOLA
GSVD232;GENERACION;RE Mercado Solar Fotovoltáica;PRE;SOLAR_FOT_ES;GSVD232;GESTERNOVA, S.A.;ZONA ESPAÑOLA
GSVD233;GENERACION;RE Mercado Solar Fotovoltáica;PRE;SOLAR_FOT_ES;GSVD233;GESTERNOVA, S.A.;ZONA ESPAÑOLA
GSVD234;GENERACION;RE Mercado Solar Fotovoltáica;PRE;SOLAR_FOT_ES;GSVD234;GESTERNOVA, S.A.;ZONA ESPAÑOLA
GSVD235;GENERACION;RE Mercado Solar Fotovoltáica;PRE;SOLAR_FOT_ES;GSVD235;GESTERNOVA, S.A.;ZONA ESPAÑOLA
GSVD236;GENERACION;RE Mercado Solar Fotovoltáica;PRE;SOLAR_FOT_ES;GSVD236;GESTERNOVA, S.A.;ZONA ESPAÑOLA
GSVD237;GENERACION;RE Mercado Eólica;PRE;EOLICA_ES;GSVD237;GESTERNOVA, S.A.;ZONA ESPAÑOLA
GSVD238;GENERACION;RE Mercado Eólica;PRE;EOLICA_ES;GSVD238;GESTERNOVA, S.A.;ZONA ESPAÑOLA
GSVD239;GENERACION;RE Mercado Eólica;PRE;EOLICA_ES;GSVD239;GESTERNOVA, S.A.;ZONA ESPAÑOLA
GSVD240;GENERACION;RE Mercado Eólica;PRE;EOLICA_ES;GSVD240;GESTERNOVA, S.A.;ZONA ESPAÑOLA
GSVD241;GENERACION;RE Mercado Solar Fotovoltáica;PRE;SOLAR_FOT_ES;GSVD241;GESTERNOVA, S.A.;ZONA ESPAÑOLA
GSVD242;GENERACION;RE Mercado Solar Fotovoltáica;PRE;SOLAR_FOT_ES;GSVD242;GESTERNOVA, S.A.;ZONA ESPAÑOLA
GSVD243;GENERACION;RE Mercado Solar Fotovoltáica;PRE;SOLAR_FOT_ES;GSVD243;GESTERNOVA, S.A.;ZONA ESPAÑOLA
GSVD244;GENERACION;RE Mercado Eólica;PRE;EOLICA_ES;GSVD244;GESTERNOVA, S.A.;ZONA ESPAÑOLA
GSVD245;GENERACION;RE Mercado Solar Fotovoltáica;PRE;SOLAR_FOT_ES;GSVD245;GESTERNOVA, S.A.;ZONA ESPAÑOLA
GSVD246;GENERACION;RE Mercado Solar Fotovoltáica;PRE;SOLAR_FOT_ES;GSVD246;GESTERNOVA, S.A.;ZONA ESPAÑOLA
GSVD247;GENERACION;RE Mercado Eólica;PRE;EOLICA_ES;GSVD247;GESTERNOVA, S.A.;ZONA ESPAÑOLA
GSVD248;GENERACION;RE Mercado Solar Fotovoltáica;PRE;SOLAR_FOT_ES;GSVD248;GESTERNOVA, S.A.;ZONA ESPAÑOLA
GSVD249;GENERACION;RE Mercado Solar Fotovoltáica;PRE;SOLAR_FOT_ES;GSVD249;GESTERNOVA, S.A.;ZONA ESPAÑOLA
GSVD250;GENERACION;RE Mercado Solar Fotovoltáica;PRE;SOLAR_FOT_ES;GSVD250;GESTERNOVA, S.A.;ZONA ESPAÑOLA
GSVD251;GENERACION;RE Mercado Solar Fotovoltáica;PRE;SOLAR_FOT_ES;GSVD251;GESTERNOVA, S.A.;ZONA ESPAÑOLA
GSVD300;GENERACION;RE Mercado Eólica;PRE;EOLICA_ES;GSVD300;GESTERNOVA, S.A.;ZONA ESPAÑOLA
GSVD301;GENERACION;RE Mercado Eólica;PRE;EOLICA_ES;GSVD301;GESTERNOVA, S.A.;ZONA ESPAÑOLA
GSVD304;GENERACION;RE Mercado Solar Fotovoltáica;PRE;SOLAR_FOT_ES;GSVD304;GESTERNOVA, S.A.;ZONA ESPAÑOLA
GSVD305;GENERACION;RE Mercado Solar Fotovoltáica;PRE;SOLAR_FOT_ES;GSVD305;GESTERNOVA, S.A.;ZONA ESPAÑOLA
GSVD306;GENERACION;RE Mercado Solar Fotovoltáica;PRE;SOLAR_FOT_ES;GSVD306;GESTERNOVA, S.A.;ZONA ESPAÑOLA
GSVD307;GENERACION;RE Mercado Solar Fotovoltáica;PRE;SOLAR_FOT_ES;GSVD307;GESTERNOVA, S.A.;ZONA ESPAÑOLA
GUADIA;GENERACION;Hidráulica Generación;PRO;HIDRICA_PRO_PT;BACIA  HID. DO GUADIANA;EDP GEM PORTUGAL S.A.;ZONA PORTUGUESA
GUIG;GENERACION;Hidráulica de Bombeo Puro;PRO;BOMBEO_PURO_PRO_ES;C.H. GUILLENA GENERACION;ENDESA GENERACIÓN, S.A.;ZONA ESPAÑOLA
GUIRE01;GENERACION;RE Mercado Térmica no Renovab.;PRE;TERMICA_NREN_ES;GUISSONA VENTA;CORPORACIÓN ALIMENTARIA GUISSONA;ZONA ESPAÑOLA
HAMRE01;GENERACION;RE Mercado Solar Fotovoltáica;PRE;SOLAR_FOT_ES;HAMRE01;HAM POWER, S.L.;ZONA ESPAÑOLA
HCGVD09;GENERACION;RE Mercado Térmica no Renovab.;PRE;TERMICA_NREN_ES;U. O. TUDELA COGENERACION;EDP ESPAÑA, S.A.U. (GENERACIÓN);ZONA ESPAÑOLA
HCGVD1;GENERACION;RE Mercado Solar Fotovoltáica;PRE;SOLAR_FOT_ES;OFERTA VENTA RENOVABLES;EDP ESPAÑA, S.A.U. (GENERACIÓN);ZONA ESPAÑOLA
HCGVD11;GENERACION;RE Mercado Eólica;PRE;EOLICA_ES;U.O. P.E. NO HABILITADOS;EDP ESPAÑA, S.A.U. (GENERACIÓN);ZONA ESPAÑOLA
HCGVD12;GENERACION;RE Mercado Eólica;PRE;EOLICA_ES;U.O. PARQUES HABILITADOS S.A.;EDP ESPAÑA, S.A.U. (GENERACIÓN);ZONA ESPAÑOLA
HCGVD13;GENERACION;RE Mercado Eólica;PRE;EOLICA_ES;U.O. PARQUES EOLICA LA BRUJULA;EDP ESPAÑA, S.A.U. (GENERACIÓN);ZONA ESPAÑOLA
HCGVD14;GENERACION;RE Mercado Eólica;PRE;EOLICA_ES;U.O. PARQUES ZONA REGULACION;EDP ESPAÑA, S.A.U. (GENERACIÓN);ZONA ESPAÑOLA
HCGVD15;GENERACION;RE Mercado Hidráulica;PRE;HIDRICA_ES;UO CH CRISA;EDP ESPAÑA, S.A.U. (GENERACIÓN);ZONA ESPAÑOLA
HCGVD16;GENERACION;RE Mercado Hidráulica;PRE;HIDRICA_ES;CH GUADALIMAR (GIRIBAILLE);EDP ESPAÑA, S.A.U. (GENERACIÓN);ZONA ESPAÑOLA
HCGVD17;GENERACION;RE Mercado Solar Fotovoltáica;PRE;SOLAR_FOT_ES;P. FOTOVOLTAICA ACAMPO ARPAL;EDP ESPAÑA, S.A.U. (GENERACIÓN);ZONA ESPAÑOLA
HCGVD18;GENERACION;Híbrida Renovable;PRE;HIBRIDA_RENOV_ES;U.O. HIBRIDAS;EDP ESPAÑA, S.A.U. (GENERACIÓN);ZONA ESPAÑOLA
HCGVD19;GENERACION;RE Mercado Eólica;PRE;EOLICA_ES;U.O. HIBRIDAS SIN HABILITAR;EDP ESPAÑA, S.A.U. (GENERACIÓN);ZONA ESPAÑOLA
HCGVD2;GENERACION;RE Mercado Térmica no Renovab.;PRE;TERMICA_NREN_ES;OFERTA VENTA RENOVABLES TERMIC;EDP ESPAÑA, S.A.U. (GENERACIÓN);ZONA ESPAÑOLA
HCGVD21;GENERACION;RE Mercado Eólica;PRE;EOLICA_ES;UE PE NO HABILITADOS 2;EDP ESPAÑA, S.A.U. (GENERACIÓN);ZONA ESPAÑOLA
HCGVD22;GENERACION;RE Mercado Eólica;PRE;EOLICA_ES;UO PE HABILITADOS 2;EDP ESPAÑA, S.A.U. (GENERACIÓN);ZONA ESPAÑOLA
HCGVD23;GENERACION;RE Mercado Eólica;PRE;EOLICA_ES;UO PE HABILITADOS 3;EDP ESPAÑA, S.A.U. (GENERACIÓN);ZONA ESPAÑOLA
HCHI;GENERACION;Hidráulica Generación;PRO;HIDRICA_PRO_ES;UGH. HIDROCANTÁBRICO;EDP ESPAÑA, S.A.U. (GENERACIÓN);ZONA ESPAÑOLA
HELIVD1;GENERACION;RE Mercado Solar Fotovoltáica;PRE;SOLAR_FOT_ES;REPRES. TARIFA HELIOS I;PLANTA SOLAR HELIOS I, S.L.;ZONA ESPAÑOLA
HISVD02;GENERACION;RE Mercado Térmica no Renovab.;PRE;TERMICA_NREN_ES;COGEN SUR;ALPIQ ENERGÍA ESPAÑA, S.A.U.;ZONA ESPAÑOLA
HISVD04;GENERACION;RE Mercado Térmica no Renovab.;PRE;TERMICA_NREN_ES;COGEN NEO ARA;ALPIQ ENERGÍA ESPAÑA, S.A.U.;ZONA ESPAÑOLA
HISVD05;GENERACION;RE Mercado Térmica no Renovab.;PRE;TERMICA_NREN_ES;COGENERACIÓN EL GRADO;ALPIQ ENERGÍA ESPAÑA, S.A.U.;ZONA ESPAÑOLA
HISVD08;GENERACION;RE Mercado Térmica no Renovab.;PRE;TERMICA_NREN_ES;NEO SC CINCA VERDE;ALPIQ ENERGÍA ESPAÑA, S.A.U.;ZONA ESPAÑOLA
HISVD09;GENERACION;RE Mercado Solar Fotovoltáica;PRE;SOLAR_FOT_ES;FMARQUES;ALPIQ ENERGÍA ESPAÑA, S.A.U.;ZONA ESPAÑOLA
HISVD10;GENERACION;RE Mercado Térmica no Renovab.;PRE;TERMICA_NREN_ES;COG NEO FP;ALPIQ ENERGÍA ESPAÑA, S.A.U.;ZONA ESPAÑOLA
HISVD11;GENERACION;RE Mercado Solar Fotovoltáica;PRE;SOLAR_FOT_ES;INSTALACION SOLAR GUILLENA;ALPIQ ENERGÍA ESPAÑA, S.A.U.;ZONA ESPAÑOLA
HISVD12;GENERACION;RE Mercado Solar Fotovoltáica;PRE;SOLAR_FOT_ES;FSALOB;ALPIQ ENERGÍA ESPAÑA, S.A.U.;ZONA ESPAÑOLA
HISVD15;GENERACION;RE Mercado Eólica;PRE;EOLICA_ES;PE RWE;ALPIQ ENERGÍA ESPAÑA, S.A.U.;ZONA ESPAÑOLA
HISVD16;GENERACION;RE Mercado Eólica;PRE;EOLICA_ES;PE LUNAJUNO;ALPIQ ENERGÍA ESPAÑA, S.A.U.;ZONA ESPAÑOLA
HISVD17;GENERACION;RE Mercado Eólica;PRE;EOLICA_ES;PE URANO;ALPIQ ENERGÍA ESPAÑA, S.A.U.;ZONA ESPAÑOLA
HISVD18;GENERACION;RE Mercado Eólica;PRE;EOLICA_ES;PE ALDEHUELAS;ALPIQ ENERGÍA ESPAÑA, S.A.U.;ZONA ESPAÑOLA
HISVD21;GENERACION;RE Mercado Solar Fotovoltáica;PRE;SOLAR_FOT_ES;FV CAP;ALPIQ ENERGÍA ESPAÑA, S.A.U.;ZONA ESPAÑOLA
HISVD22;GENERACION;RE Mercado Solar Fotovoltáica;PRE;SOLAR_FOT_ES;FLACAB;ALPIQ ENERGÍA ESPAÑA, S.A.U.;ZONA ESPAÑOLA
HISVD23;GENERACION;RE Mercado Solar Fotovoltáica;PRE;SOLAR_FOT_ES;SIGMA;ALPIQ ENERGÍA ESPAÑA, S.A.U.;ZONA ESPAÑOLA
